userId,movieId,rating,timestamp
8003,446,4.0,853893214
12962,4448,3.0,1190041287
49488,2956,4.0,942966337
135828,106782,4.5,1421908912
1720,2001,2.5,1086252272
125701,653,0.5,1292486539
107129,10,2.0,1084611750
71887,1748,4.5,1384059773
68264,3156,3.5,1092254439
87746,708,3.0,1087053663
46744,3089,5.0,1006976127
120971,1016,3.0,1009836231
107979,60756,4.0,1255289461
38813,2420,5.0,1025395443
43317,3949,5.0,1279739573
84918,89745,5.0,1367480910
1552,1917,2.0,1111478030
31324,56152,5.0,1346911188
33141,2428,1.0,938920801
44386,2846,4.0,982942455
90648,2949,2.5,1216184769
83983,608,3.0,946878212
131488,60074,2.5,1257085368
124781,19,4.0,1144646924
94906,1029,4.0,954478295
39395,1094,4.0,945500848
105688,222,3.0,869005776
57199,8781,3.5,1310589788
57441,1234,4.5,1238224578
117827,318,4.0,938791827
110061,81932,4.5,1295296549
50211,441,3.0,998909689
119195,47,5.0,1103606977
63774,1876,2.0,974697158
61451,2716,3.5,1231105100
38159,5903,3.5,1156012735
66049,940,4.0,1329703726
127876,2241,2.0,979836775
43905,3513,1.0,1103863181
61745,4993,3.0,1031008659
107127,1094,4.0,853322229
90397,923,1.0,964363461
16184,376,3.0,852677758
50209,3535,4.5,1292530614
34557,5502,4.0,1044763628
37918,1377,3.0,850401805
49502,8622,3.0,1156375930
89460,1704,5.0,957289449
74586,344,3.0,1078147192
106579,1222,4.0,1327100454
85116,6462,3.5,1255466869
102249,5108,4.0,1153472613
99156,2361,4.0,949000735
109110,5040,4.0,1375749749
99754,1345,3.5,1220052686
111540,5669,4.0,1130110722
9087,3643,3.0,967596885
66533,3979,3.5,1302328050
118525,377,4.0,842621300
63582,17,5.0,843855296
63596,31,3.5,1084734141
78340,3408,3.0,957294222
124846,47,4.5,1310810620
26067,4591,4.5,1108366205
47917,3623,4.0,1173024933
134882,906,4.0,940623642
53613,1047,3.5,1231249313
116236,344,4.0,845966275
2589,22,4.0,1059501579
16425,1262,4.5,1111112851
81057,3355,2.5,1116584075
43819,3814,4.0,1173649953
75902,356,3.5,1423527514
4347,7983,4.0,1084836875
134542,2450,3.0,941646193
38619,5219,2.0,1044779512
67709,33166,3.5,1388467465
50105,1920,2.0,974761205
98579,141,4.0,851506742
109195,2859,3.0,941373305
46880,56782,4.0,1204860584
51616,1198,4.0,1099264025
133406,1288,5.0,944066506
11024,45722,4.0,1170538801
117708,3677,5.0,1241619094
133916,2490,3.0,1239831704
13666,952,4.0,1003439509
133607,1923,5.0,939080493
86459,1721,2.0,1038586838
43127,153,4.0,834704991
85538,1479,3.0,880463788
82633,7153,4.0,1113795769
73548,6873,4.0,1097365232
103070,49961,4.5,1230591196
122545,282,3.0,832866009
50656,5991,4.5,1053069463
100592,1327,3.0,851436008
125786,858,3.5,1393900050
39553,1485,3.0,919819983
56302,1221,4.0,1200437360
127757,1957,4.0,1041133419
115338,293,3.5,1131506751
76225,377,3.0,847463854
43945,3201,4.0,1063474223
103986,2384,3.0,1175640568
121774,78,3.0,1049699836
106158,54286,4.0,1359604594
88102,784,2.0,861349905
11515,858,5.0,974715243
110148,13,4.0,1394110868
43172,1625,4.0,1114587552
36651,39,5.0,1092797434
22303,1957,3.0,997203359
116300,6461,2.5,1057791985
132514,3578,2.0,963953026
72596,1552,3.5,1130044332
98292,339,3.0,913364524
128309,107004,2.5,1386561601
67237,593,5.0,1103063384
44770,1476,4.0,976340541
69034,151,4.0,830004977
96378,1303,4.0,1091797413
52963,1284,2.5,1053618424
49205,7155,4.5,1192902512
72161,1280,4.0,946400760
38431,780,4.0,1195299418
49421,350,4.0,857972846
48582,3168,3.5,1337166034
113895,2069,3.0,950381996
133850,6874,3.5,1169170498
79007,2364,2.5,1111473130
108828,1022,4.0,1106019603
88428,1299,3.0,975475830
57176,24,5.0,951090161
20434,628,4.5,1153653067
29549,89745,3.5,1374736569
66533,6548,3.0,1317344663
41160,54999,4.5,1199692387
7139,300,3.5,1096775091
107187,1625,3.0,1090928131
80216,48,3.5,1213643205
79564,296,3.5,1192336397
26876,8781,4.5,1109451895
5439,2,3.0,900454538
48162,5945,3.5,1076253750
8222,2278,4.0,1001586114
126650,1253,5.0,1083949906
80257,1214,4.5,1231899822
116259,292,4.0,950476865
77878,1295,4.0,849454482
11843,1243,4.0,1049683411
51978,5610,3.5,1346300059
10452,348,4.0,942871059
40565,936,4.0,958548853
11971,34162,4.5,1272433642
35011,8917,4.0,1357227539
77785,3984,4.0,1147662996
34917,4995,3.0,1113747911
12010,3147,2.0,952456387
91349,927,3.5,1405585877
99970,1193,4.0,1112092960
63180,1015,4.0,844267314
42100,3703,3.0,1253816934
111057,18,5.0,1329298072
103474,40815,2.0,1382487850
113773,46578,3.5,1184860902
110984,280,3.5,1127386660
21108,1962,3.5,1115054089
20311,63113,4.5,1338059348
111339,329,3.0,835183192
106226,234,1.0,990216655
68687,1022,4.0,844163734
65409,2011,3.0,1171742757
16680,3265,4.0,1252347388
77753,78574,3.5,1301378460
126559,1036,4.0,954006490
80831,198,4.0,867844682
72283,1732,4.5,1277856938
21058,39292,4.5,1396419059
40307,4973,4.5,1139666056
57391,230,3.5,1371080196
12186,3448,3.0,954010487
83225,2392,1.0,974606757
95733,1270,2.0,1117041118
99928,5049,5.0,1124765326
47394,4008,4.5,1165481066
41474,4993,4.0,1218557161
103368,5378,4.0,1378240638
46743,3317,4.0,1115409402
84483,805,4.0,865422385
77247,4800,4.0,1088608847
78842,2959,3.0,1120791191
59407,8852,3.5,1412928480
138411,1246,4.5,1112375946
7050,377,4.0,966144032
116960,27357,3.5,1301876892
111960,59369,4.0,1342976323
65278,2396,4.5,1078692120
109738,3489,2.0,1117212220
100476,53464,4.0,1195870744
51874,2520,3.0,1094951943
19101,4369,3.0,1162050120
26786,375,5.0,835891217
36786,27674,3.5,1186186174
3131,442,3.0,841328751
130858,1391,4.0,958829161
5443,90600,3.5,1352195518
66227,3082,4.0,974687099
27345,344,3.0,1164147135
116227,592,3.0,938980287
31647,2445,3.0,1128463804
35179,410,3.0,965175344
119528,2872,3.0,956592715
127247,1080,4.0,1049670288
22027,1188,5.0,1023752161
37703,1285,2.5,1256768378
64918,1682,4.5,1111479089
6366,2073,4.0,979499694
126202,2140,3.5,1216229901
98322,175,3.0,945155335
92960,7438,1.0,1111701681
68055,2858,4.5,1056314431
8419,344,5.0,1071430842
27796,1249,4.0,1009852937
44667,2712,4.0,938905103
56849,34,4.5,1316631748
72838,1884,0.5,1174005978
71458,2054,2.5,1230059507
106620,455,1.0,1009759894
131123,802,1.0,867279804
115161,589,5.0,974105559
121098,1136,4.0,946412280
28730,1672,4.0,912278699
98612,344,3.0,867277178
122319,34534,2.5,1272941994
104323,1569,3.0,1128446759
50209,71878,2.5,1292532198
62127,100,3.0,851348570
125380,104374,4.5,1408777872
67996,2361,5.0,948046078
95872,3415,3.5,1342388807
44018,4865,3.5,1058551060
87165,58998,4.0,1242789648
90861,4844,3.0,1021749858
113009,1680,2.0,1112481535
15344,3566,3.0,989344575
72420,1019,4.0,940690607
100408,54286,3.5,1362886235
2080,85,3.0,975104443
46116,2028,5.0,1011175189
28038,1,3.5,1176406549
55881,356,3.0,837709479
136895,83300,4.0,1296705826
19443,60069,3.0,1220644485
64896,4526,3.0,1119995895
124182,1291,5.0,974747866
57339,76251,3.5,1293383315
52614,837,3.0,959658869
112372,986,2.0,1113089983
85995,282,4.0,961444980
113869,954,3.0,1113552245
96934,58103,4.0,1212818427
48405,5651,4.0,1141152092
56214,1208,4.0,1114294906
115495,296,4.5,1336335121
55537,2396,4.5,1285799187
70123,69122,1.0,1424395861
21819,3751,3.0,1042259826
106810,1517,1.5,1299301710
6366,416,1.0,979501855
89482,595,5.0,833421136
125956,410,3.0,955125433
117126,5954,3.0,1263690982
102725,1949,5.0,975648661
133412,318,5.0,1347764436
41411,4816,4.0,1006825987
699,3264,3.0,976296474
125655,1027,1.5,1149455420
24279,50,3.0,874469420
31612,1293,4.5,1237071221
15058,94,3.0,849923516
99207,367,3.5,1218183835
89098,1590,4.0,1308472565
57639,2312,4.0,962928211
29465,1136,4.5,1348036489
103998,1959,4.5,1103842368
67544,103228,2.5,1382088253
68222,31923,5.0,1130272573
119733,4783,2.5,1069894167
92114,2,2.0,945898008
98513,327,4.0,1302373529
22427,1876,2.5,1131825096
75727,2728,4.0,1043145852
6092,5349,3.5,1366831708
113431,22,4.0,984617917
128455,913,5.0,1008709249
46166,8957,3.0,1233835821
93122,1944,4.0,902349802
73934,2359,3.0,1239844074
15758,42018,4.0,1337191083
112575,4973,5.0,1246660098
46074,1387,3.5,1262665129
126965,593,4.0,892370175
79421,539,5.0,991790077
134538,520,3.0,941482688
64750,1196,4.0,1341305940
99584,539,3.0,963999243
109306,123,4.0,869589904
30829,31410,4.0,1225042193
34879,111,4.0,864916982
116477,1674,4.0,974938851
66877,73106,0.5,1316645835
48397,158,3.0,1075933278
32991,4993,2.5,1386830365
105042,515,5.0,838564599
23363,1663,4.0,949786699
22230,2916,4.0,962660396
103793,27708,2.0,1378893063
11887,33451,4.5,1320006133
41958,32,4.0,848619639
14031,1584,3.5,1190828751
44160,1097,4.0,1035168911
100113,60382,3.0,1241376625
73589,5500,3.0,1120266073
133387,5445,3.0,1351528900
1339,227,4.0,1283510086
10357,28,5.0,836170260
67596,589,4.0,1214891914
45294,68358,2.0,1252253575
50899,1639,3.5,1149877364
103055,230,3.0,846881860
64745,922,3.0,945040146
13205,8914,3.5,1315024483
84379,260,3.5,1104589872
60887,462,1.0,1013699344
110933,45,5.0,847271361
43054,18,4.0,945076262
116046,5995,5.0,1158564911
77174,1653,4.0,1013390437
112864,78729,3.0,1360510732
17450,1407,3.0,853686429
102888,6703,1.5,1064878404
67825,1569,3.5,1131858406
12066,2881,1.0,974790343
50734,3671,4.0,1113117491
21078,8908,2.5,1103842754
37155,1197,4.0,1081544225
18219,1036,4.0,1246782529
132052,7254,4.5,1192624941
113977,1358,4.0,1039969867
107087,96857,4.5,1356875094
21952,590,4.0,860155977
85926,2196,1.0,975220793
57708,858,4.0,1071190107
59227,62,5.0,841563630
116303,69757,2.5,1324023364
42831,480,3.0,979347663
81565,2953,3.0,1016495554
81306,3671,3.5,1413243143
72727,2555,4.0,1366867409
118383,1993,1.0,901147422
108641,8376,3.5,1127500772
74671,300,4.0,842877913
127959,8972,3.5,1143564815
93024,46578,0.5,1410962708
2992,3968,3.5,1123299218
23700,5816,3.5,1110306187
119733,1752,1.0,938868719
105216,185,2.0,1197411138
108564,345,3.5,1112067837
86867,524,4.5,1358585635
96065,1125,4.0,1037068185
1662,6934,2.5,1225928180
114158,1,5.0,953323947
93381,1200,4.0,1337178445
40135,1073,4.0,860501890
94175,586,2.5,1152584408
106048,954,5.0,944928023
28108,2716,5.0,942172972
89470,48082,3.0,1217106306
107109,2291,4.5,1136055205
67530,4848,5.0,1013536222
63576,1466,3.0,1335955295
79297,3363,5.0,967920079
77035,273,5.0,953503931
59814,3578,2.0,1417727624
121938,3365,4.0,982352861
90514,761,2.0,1166482537
94026,2857,4.0,1080664206
116590,3635,3.5,1195849316
133275,1305,4.0,1345509098
59763,5377,2.0,1252151961
119540,2455,3.0,1279882155
71252,344,4.0,1142730480
103280,1445,1.0,855517131
133952,1917,2.0,1110048386
82968,2953,2.5,1135986646
60291,266,4.0,832164721
94502,161,4.5,1313907850
42349,46972,3.0,1279428896
68496,260,5.0,876556645
22507,2108,3.5,1172823925
30833,6944,4.0,1117500887
83084,2053,2.5,1167330016
73478,5669,4.5,1189823334
50893,329,5.0,916115779
3127,6123,4.5,1386442136
109616,1371,3.0,1254190725
98491,6764,3.0,1281084870
138305,110,2.0,1128490491
125176,1266,3.0,974689757
104031,5989,4.0,1229905862
47955,4019,4.5,1061414605
65421,1584,4.0,1347370888
114547,1682,4.0,1135266817
72767,296,4.0,837785988
95613,2394,2.0,992413839
72894,2352,2.0,974791095
81120,8529,3.5,1191029525
64248,33294,4.0,1382313838
40924,1213,4.0,1197168403
70619,150,4.5,1094148649
116900,3551,0.5,1333661048
53346,31878,4.0,1124205042
89812,6874,3.5,1116030564
111835,3035,4.0,955083976
14808,3564,0.5,1080097807
132763,608,4.5,1393759337
93004,924,5.0,1092546613
75722,2174,4.0,1066231900
15548,1674,4.0,1085444720
117234,2732,4.0,1043161050
36592,113,3.0,865868714
97329,1923,2.0,974839063
125966,924,5.0,863612717
36540,2324,5.0,947773993
73919,541,3.5,1304728757
103031,4887,1.0,1023480057
8014,8949,4.0,1230428348
65077,2006,4.0,912110234
74132,527,5.0,974786023
59098,786,2.0,942098080
43379,1022,3.0,974776054
41140,3551,4.0,966214917
45635,1022,0.5,1317703541
118058,1,5.0,832958617
128190,1302,5.0,941316117
30637,2011,4.0,1142144429
102820,65261,4.0,1390179578
50954,17,4.0,845762246
109673,2431,2.0,965316545
124026,44195,3.5,1200553606
47284,2654,5.0,957376491
97602,3685,3.5,1076966602
123653,3182,4.0,963113971
88300,8225,0.5,1160055206
134565,377,4.5,1177991302
69885,1036,4.5,1077038840
87342,2186,4.0,962711632
120014,593,5.0,925863040
43063,8376,5.0,1243113115
24573,7481,4.5,1109273222
31122,43936,3.0,1277513384
68587,1148,3.0,1029451730
126788,59369,4.0,1238342200
95859,1103,4.5,1172154906
44733,802,4.0,964984396
27054,5283,1.0,1024362083
89627,2028,3.0,1281217341
14870,1591,3.0,1017502814
42665,61,3.0,851950696
134789,2018,3.0,942130731
81824,235,5.0,847087595
126661,3682,4.0,1001534720
60427,7981,4.0,1088420011
105580,8680,3.0,1322960746
118254,553,3.5,1155189540
113895,1188,5.0,880504331
113281,494,4.0,851166242
115962,2477,2.0,915594303
71975,4063,1.5,1175650887
130831,3701,3.0,975390071
38202,1936,3.5,1077051541
78297,2248,3.0,1036898245
99255,4246,3.5,1230519671
6624,7143,3.5,1229428683
130987,74795,3.5,1285258460
113862,7070,3.0,1225246962
40856,122,3.0,834044711
107435,96691,2.5,1350403978
69549,110,4.0,998422011
78462,350,5.0,1117764520
77254,1958,3.0,1138896550
45650,135,4.0,944950693
93227,2961,2.0,979056702
103199,2098,4.0,993670075
103869,1354,4.0,945248911
12759,2995,1.0,995649154
119776,8529,3.5,1121122723
19477,593,4.5,1096419247
87768,2381,2.5,1111474936
51995,118097,3.5,1427590352
77598,3882,4.0,986943949
133249,249,3.0,847787062
103785,345,3.0,850174354
78362,91126,3.0,1326076266
62375,4103,3.0,1037048602
67891,71700,2.0,1273329840
107395,8645,4.5,1129144787
111317,37731,3.5,1153155452
135092,1354,1.0,1055691685
51703,3646,3.0,1010409862
53539,96606,3.0,1411496733
92516,6323,4.5,1064511991
62430,25995,3.5,1244826658
84430,31410,3.5,1361983570
28860,680,4.5,1363231517
112730,555,5.0,844357073
45214,4310,4.0,1231023812
63405,1911,4.0,901498099
126784,1197,4.0,975766762
130310,27803,3.0,1136640275
79529,2324,4.0,1172987267
39274,2398,0.5,1100410243
137530,1411,3.0,866994355
106835,694,3.0,854213829
98597,376,3.0,949701823
10175,1291,5.0,1039833450
88886,1073,4.0,859305542
103864,2174,4.5,1330808033
77191,1626,1.0,992919708
82721,1917,2.5,1258418170
27469,7478,3.5,1315808521
22942,1191,2.0,974826348
120474,3489,4.5,1144292514
75754,31116,5.0,1191817973
5347,4148,3.0,1415304507
96684,6947,4.5,1281378385
95096,1527,4.5,1240148629
71618,4333,3.0,1037341796
132802,2161,5.0,947392538
88754,260,5.0,1392139101
88821,1036,3.5,1093623471
21793,1909,3.0,1010769448
68351,51662,4.0,1188550818
930,5669,4.0,1044491878
93886,6365,3.5,1341328416
63046,51044,3.0,1235256555
43188,77846,5.0,1299320199
73611,8957,3.5,1161916382
99770,34048,2.5,1416181167
12577,364,4.5,1272469802
132441,4235,4.0,1150256681
132699,2528,2.0,950923481
92770,1230,4.0,1118597056
126571,2146,4.0,916084532
90631,4621,3.5,1340833192
83694,3526,5.0,956580084
61096,367,3.0,832324624
125326,4487,1.5,1109942127
65315,2046,4.0,945892329
133372,6050,3.0,1042575874
134047,2416,5.0,950919004
110690,44195,4.0,1243660717
72751,101,2.0,1109408704
118155,1204,4.5,1367102954
99713,1037,3.0,989916521
66545,2268,3.0,911281538
36133,350,5.0,843509724
21058,40819,4.0,1400036724
35050,71899,4.0,1359089429
126964,27857,4.5,1234219956
50137,2716,2.0,1121429539
73945,1527,4.0,1186780143
106713,2321,4.0,975354854
53268,1215,3.0,945103823
120751,1610,5.0,1427237973
128858,3901,0.5,1107414947
136486,2355,4.0,953152179
92928,53996,1.0,1281137784
55957,5218,4.0,1117103357
42583,5639,1.0,1071606483
83482,1095,5.0,1153598313
2372,3916,4.0,993418476
83003,1234,3.0,853396782
44654,3733,4.0,1331585340
122137,4638,1.0,1111530991
16604,1617,5.0,939130459
29678,6934,2.5,1178665039
94432,3177,3.0,1039210697
78713,194,2.0,940200848
96399,1584,4.5,1290926130
50436,64497,4.0,1273690477
35523,5001,0.5,1164998292
37128,934,5.0,960973919
86320,44195,4.0,1329753863
115239,1240,3.5,1264370239
137042,1734,3.5,1062989158
126721,1213,4.5,1284649665
86814,410,3.0,834509026
48727,110,5.0,1136996203
123343,4441,3.0,999403505
39322,2567,4.0,975471018
22255,2013,2.0,1207770173
95501,85774,3.5,1371148468
21060,2470,2.5,1225317581
48002,3809,4.0,1146080714
90231,2352,2.0,939051043
370,94777,3.0,1423344279
88604,1253,4.0,1427135227
468,6535,0.5,1413044005
44557,942,5.0,940545653
29609,454,4.0,839917867
92314,2617,3.5,1324087038
91348,1269,5.0,940429487
124239,3879,3.0,1014580152
95465,748,3.0,847129813
49543,3505,4.0,973226889
13856,588,4.0,839676734
17623,1953,4.0,1146962096
65826,7827,4.0,1110230675
133834,7154,2.5,1175111627
19916,1103,5.0,978461321
74818,1186,3.0,1045991682
67321,2792,3.0,945485066
39208,425,2.0,879529694
135008,34,1.0,842559221
127823,8622,4.0,1129470057
54169,5010,4.5,1059579692
123177,380,4.0,843849965
53123,1965,5.0,1048886147
52573,919,3.5,1249022544
116717,52,4.0,966095283
131365,2542,4.0,1394910671
71687,5669,4.5,1065459871
71911,3301,3.5,1225316171
109144,156,3.0,948154831
32215,1732,5.0,1341254166
60129,62,4.0,859495811
49126,923,2.0,1416853604
70240,1267,4.0,869474724
97850,2302,2.0,965236140
7292,4878,0.5,1132347566
77102,529,3.0,1007244923
1972,908,3.0,967857148
52317,6539,3.0,1102424299
17640,43419,2.5,1219022740
78806,4638,3.0,1318713658
14619,2797,3.0,1037769819
77593,2997,4.5,1111547291
91357,8638,4.0,1100093222
8027,18,3.5,1195606562
7289,3107,4.0,1011811571
137412,1061,2.0,975866059
80260,1302,4.0,955509564
47587,3755,3.0,1112382218
116838,1580,4.0,938804546
29527,367,4.5,1138401715
20656,208,3.5,1122072585
46946,2,2.5,1274228022
41819,8972,3.0,1277040059
126390,1242,4.5,1246933189
43459,1594,2.0,998920139
106015,1258,4.0,943704244
6151,4886,4.5,1292892680
110826,2505,3.5,1076099784
6405,6378,4.5,1156767339
84109,765,3.5,1214859142
109379,1569,4.0,984287194
93447,56367,4.5,1407452478
133714,588,4.0,1363546130
108325,2424,4.5,1235697810
98228,2469,4.0,975406210
47420,34150,3.0,1267370335
101915,1186,4.0,945098743
117098,1895,3.0,1065737529
82721,8376,3.0,1258417026
112614,2959,5.0,975376852
32914,858,3.0,1320640936
108450,61401,2.5,1244391595
6676,29,4.0,851955735
87405,2028,4.5,1225421948
95129,2289,3.0,950007556
3971,59594,2.0,1259391758
49989,258,2.0,906207730
39772,1196,5.0,964538763
106762,1711,3.5,1337170323
107876,383,2.0,949101650
107960,3591,2.0,1242591499
64203,3751,3.5,1083691311
91507,2082,3.0,1225647504
82825,3706,4.5,1141482683
69787,46578,5.0,1322068040
110706,1197,5.0,1069032275
117144,73929,2.5,1266135510
10353,500,4.5,1118935181
5387,6502,5.0,1285102295
29959,1220,5.0,858226414
3127,34,1.5,1244963511
98548,5690,0.5,1242449280
7806,2023,3.5,1129622469
83557,1270,3.5,1295289393
82801,3997,3.0,1068431022
26232,1676,2.0,945669409
43615,1036,5.0,1047618291
94608,5810,3.5,1304875878
138115,2321,3.0,1181642710
11538,4980,3.5,1112385310
129500,55167,5.0,1241020222
18738,501,1.0,938978849
38164,353,4.0,832412864
66626,3982,4.0,1005074411
17100,1625,3.5,1083654845
62901,53000,3.0,1422129854
94654,2662,4.0,1145886028
35804,2694,3.5,1087521478
136265,247,4.0,834358365
135765,6787,4.0,1365962339
44963,7260,5.0,1180171398
90422,2010,2.0,1192950073
9545,969,4.0,952137891
87062,3372,4.0,1197497164
113093,2395,5.0,941742534
119278,733,4.0,1301073840
75810,5093,3.0,1266995849
84625,6104,4.0,1124647686
12435,2105,4.0,923312819
109954,1603,2.0,1054281987
86761,73804,2.5,1356044021
125383,381,4.0,832071850
25540,2421,3.0,1338550514
50926,898,5.0,954699836
14141,876,3.0,1123757615
15374,3827,2.0,1299595206
12984,3114,0.5,1347140517
132510,2291,3.0,1298773174
60499,2132,1.0,938975519
19125,1784,4.0,901633547
89496,919,4.0,877085195
134271,1043,4.0,882129441
123847,8665,3.5,1243541964
89307,3459,2.5,1111982524
4501,532,2.0,945027024
53448,1834,4.5,1081293734
117177,852,0.5,1059439329
34826,112370,3.0,1414696201
58142,292,3.0,1194356082
75347,98239,1.5,1388615329
16614,1101,3.0,1062005074
75162,5816,4.5,1111613487
28748,48774,4.5,1194103825
129033,6953,4.5,1079624805
14337,158,4.0,836129197
49486,46974,3.0,1227954961
87042,1079,5.0,1083084194
101081,3471,4.0,1023590711
123104,79702,3.0,1341366942
30532,1084,5.0,1174293889
58359,2087,3.0,1413327332
73785,2328,1.0,914265231
45493,97938,4.0,1360256427
35889,2357,4.0,1006191716
88238,48516,4.5,1193379857
22941,342,4.0,902217865
131747,2023,3.5,1109621171
123059,1372,5.0,965703698
79734,410,1.5,1157631932
41633,2762,3.5,1122872739
4290,2268,4.0,1053576779
75188,3895,3.0,974485533
52996,4310,3.0,1119816604
2261,26111,3.0,1183298060
122737,203,4.0,945797668
50499,77798,1.5,1357148247
32282,596,3.0,954622517
57146,4018,4.0,992452493
81785,1287,4.0,1173846934
41613,4484,4.0,1053202729
41070,54771,2.0,1243811781
123269,5523,1.5,1123050326
50663,172,3.0,842352286
105126,2133,2.0,967233841
56884,2580,4.0,1012934625
122995,4086,4.0,996719525
35962,750,3.5,1111810724
115226,2948,3.5,1134916395
107022,1994,3.0,1042742833
20377,112,3.0,855249305
112988,1940,3.5,1136051509
73800,1371,4.0,1117768881
94732,3045,2.0,949971340
128069,337,3.0,1137277987
51827,5,3.0,834627360
51098,3994,3.0,1017114866
94735,32,3.0,1107379732
14269,830,3.0,946260522
19152,1371,3.0,948089010
134964,70533,5.0,1297470419
128475,750,4.0,942345710
64383,48783,3.5,1170903292
15479,1645,5.0,1348919022
50011,538,1.0,858327981
112355,3745,1.0,1351366966
24896,2485,3.0,1238916679
101696,4713,2.5,1155194509
126844,6,5.0,847384024
49386,1643,5.0,947122467
128411,4979,4.0,1014070334
8189,2329,4.0,1123178902
133170,11,2.5,1173019266
112356,6541,2.0,1368281161
43188,3994,3.5,1147203640
125794,4963,4.0,1022400319
38141,4719,4.0,1013046305
105993,2349,4.0,962638482
94543,318,5.0,953603538
72744,924,5.0,1279651262
32088,1371,4.0,1382377904
51092,150,3.5,1229885775
73293,4034,4.0,1118265540
125969,451,4.0,941593790
67068,74789,3.5,1281909170
111529,2794,4.0,1184541107
35605,4995,4.0,1214923766
38082,104913,4.5,1390150253
50783,2421,3.0,975014295
123650,66,3.0,859576411
24887,38038,2.5,1171665287
108123,1639,3.0,963964600
63622,1265,5.0,944895178
32787,208,3.0,834468275
20639,3751,4.5,1314601319
57019,4034,4.0,995389756
50870,383,3.0,848151737
72998,7360,4.0,1121044705
15374,8361,2.0,1295387802
121535,45635,2.0,1161119086
30825,1475,1.0,975778501
58707,1089,4.0,1270279827
68104,2699,2.0,1123497645
55857,288,5.0,848158088
45756,329,4.0,1123466574
21249,501,5.0,939465480
29333,6378,3.5,1069311010
25354,1088,4.0,879713928
50567,3355,3.5,1204013887
872,1682,3.0,1290887208
9544,71057,3.0,1262625106
71876,1589,4.0,942595802
64283,6620,5.0,1229801250
120234,4228,1.0,1276121266
41638,8491,3.5,1252277214
31286,1792,3.0,1394457519
130945,596,3.0,837082388
101220,329,5.0,991964870
70883,1265,3.0,1120735336
29350,353,5.0,846409900
9230,8633,4.5,1112323811
8421,4378,5.0,1397224000
112913,2105,3.0,1027503194
74750,1354,4.5,1413796693
138293,54001,3.5,1242571167
137686,2421,3.0,913656180
89508,33004,4.0,1424626135
132884,3038,4.0,1337648935
84700,1276,4.0,978993932
97816,1247,5.0,1341712730
67968,1130,2.0,975893333
136746,1127,3.5,1107542503
37051,82461,4.0,1296416525
24893,79,2.0,944350744
105508,497,4.0,952357467
33833,162,4.0,938913227
11712,420,0.5,1053364946
86368,2115,2.0,1104364145
111881,1333,4.0,1078362838
95947,6539,4.5,1182293995
47591,2336,3.5,1217230509
8556,30812,0.5,1167198736
46655,589,5.0,875781328
30576,3258,0.5,1096670411
309,1185,4.5,1123809302
99458,915,4.0,939228493
88823,1193,4.0,1144554237
69219,6978,5.0,1275003367
80207,2843,4.0,1124547079
32712,415,4.0,843239411
123072,318,5.0,832232839
118266,8132,3.5,1144694029
26202,2959,5.0,1407100746
54169,4276,4.5,1057683894
31682,1704,5.0,942858303
29149,58998,4.0,1242605956
32555,5445,4.5,1146248140
91581,1270,4.0,944902714
122825,25,3.0,864381559
91659,283,2.0,969250021
86115,76,5.0,864660787
80835,300,3.0,837094056
39249,1198,5.0,991165136
1766,480,3.0,847109242
91867,2331,3.0,975804604
7903,6218,3.0,1111472846
35167,57,2.0,945023570
97569,1344,5.0,975452804
43362,899,4.0,1202604611
113841,1063,1.0,849783760
25128,1267,4.0,1039836919
81632,2395,2.5,1095684394
89653,246,4.0,837602376
125431,2012,3.0,1129305236
83328,3301,4.0,1163642568
103203,3036,1.0,1019585483
122559,1947,4.0,1303968148
6776,32587,3.5,1332451240
15075,490,4.0,835887600
113134,1617,4.0,977431200
131031,3005,3.0,993181659
24972,780,4.0,1043437653
32530,653,3.0,976802032
39603,816,2.0,859182095
92891,3255,3.0,1085960038
130767,60293,2.5,1242423424
107057,7345,3.0,1156756315
114758,466,2.0,1118473077
118630,231,5.0,829601579
45855,4306,4.0,1314760082
97704,1285,3.0,1161559782
69047,2028,3.0,1300598370
117861,48516,4.5,1172040242
136199,908,3.0,1222613554
58426,47970,3.0,1303675759
134324,3088,4.0,1113198224
8654,585,4.0,839940895
35320,235,5.0,833004108
13787,60069,3.5,1391884771
11271,1370,3.0,1001176930
52734,2080,4.0,974783189
138295,2355,2.0,1172426362
106643,111,5.0,940509782
92589,2115,4.0,1061854772
43944,329,4.0,832355847
87970,7007,2.5,1075374844
91005,1147,4.0,945574304
23186,279,3.0,833198729
46670,47,3.0,835599856
74122,543,4.0,1358013441
128550,3363,5.0,965389413
109358,162,4.5,1070211550
121870,7571,4.0,1230585225
74890,6773,4.5,1165608619
91278,733,3.0,1105774710
99522,7386,3.0,1353818026
96370,7015,3.0,1070286785
97678,3175,4.0,1266925538
129995,104,4.0,990483898
118734,72998,2.5,1276817989
129283,527,5.0,844019579
131493,45517,3.0,1239477324
99754,3061,3.5,1220159299
136745,2334,4.0,943871380
34887,588,3.0,838830098
76963,1088,3.0,959093409
129139,4062,4.0,1009762943
125056,3744,2.0,1200415654
3409,1250,3.5,1413447339
113517,3616,3.5,1057998902
58019,44191,3.0,1197920858
29357,5902,3.5,1116716346
97467,2717,4.5,1276129502
57057,1784,3.0,978382183
10471,5816,4.5,1328232313
